TAFARA,Primary
TAFARA,Secondary
TAFARA  1,Primary
TAFARA 2 HIGH,Secondary
TAFARA 5,Primary
TAFARA HIGH,Secondary
TAFARA I HIGH,Secondary
TAFARA VENICE,Secondary
TAFARA VENICE,Primary
TAFIRA,Primary
TAFIRA SEC,Secondary
TAGARIKA,Primary
TAGARIKA,Primary
TAGARIKA,Primary
TAGARIKA (ALABAMA),Secondary
TAGONA HIGH,Secondary
TAGWINYA,Primary
TAGWIREI ,Primary
TAGWIREYI,Primary
TAHANGANA  HIGH,Secondary
TAIGARA,Primary
TAIGARA ,Secondary
TAKADEVHU ,Primary
TAKAENGWA,Primary
TAKALIAWA,Primary
TAKAVARASHA ,Primary
TAKUNDA,Primary
TAKUNDA,Primary
TAKUNDA,Primary
TAKUNDA,Secondary
TAKUNDA,Primary
TAKUNDA,Primary
TAKUNDA,Secondary
TAKUNDA ,Primary
TAKUNDA PRIMARY,Primary
TAKURA,Secondary
TAKURA,Primary
TAKWIRIRA,Primary
TAKWIRIRA,Secondary
TAKWIRIRA,Primary
TAMANDAI,Secondary
TAMANDAI,Primary
TAMBAWADYA,Primary
TAMBUDZAI,Secondary
TAME,Primary
TAMUKA,Primary
TAMUKA,Secondary
TAMUKA KAPENA,Primary
TAMUNESA,Primary
TANAKA,Secondary
TANDI ST COLUMBUS,Primary
TANGANDA,Primary
TANGENHAMO,Primary
TANGENHAMO,Secondary
TANGENHAMO,Primary
TANGLE RANCH,Primary
TANGWENA,Primary
TANGWENA,Secondary
TAPEDZWA ,Primary
TAPFUMA,Primary
TAPIWA,Primary
TAPUDZAI,Primary
TARE  ST BONIFACE,Secondary
TAREWA,Primary
TARINGANA (RUPEPWE),Secondary
TARIRO ,Primary
TARKA,Primary
TARU ,Primary
TARUNGOWA,Primary
TASHINGA,Primary
TASHINGA,Primary
TASHINGA,Primary
TASHINGA,Primary
TASHINGA,Primary
TASHINGA,Primary
TASHINGA  (GRASSFLATS B) ,Primary
TASHINGA PRIMARY,Primary
TASIMUKIRA,Primary
TASUNGANA,Primary
TATEGULU PRIMARY,Primary
TATEGURU,Primary
TATORAIVHU,Primary
TAVANEVHU,Secondary
TAVANEVHU,Primary
TAVOY,Secondary
TAVOY ,Primary
TAWSTOCK,Primary
TAWSTOCK,Secondary
TAZVINZWA PRY,Primary
TAZVIONA,Primary
TAZVIONA 'B' MZILA,Primary
TEAKDALE,Primary
TEMBILE,Primary
TEMERAIRE,Secondary
TEMERAIRE ,Primary
TEMPLETON,Primary
TENDA,Primary
TENDANAYI,Primary
TENDAYI,Primary
TENDERA,Primary
TENGWE,Primary
TENGWE,Secondary
TENNYSON,Primary
TENNYSON HLABANGANA ,Secondary
TERRY GOSS,Secondary
THABANCHU,Primary
THE GRANGE CHRISTIAN SCHO,Primary
THE LOGS EMPOWERMENT GIRL,Secondary
THEKWANE,Primary
THEKWANI HIGH,Secondary
THEMBISO,Primary
THETSHANENI ,Primary
THEYDON,Primary
THEYDON,Secondary
THISTLE,Primary
THOKOZA ,Primary
THOKOZANI,Primary
THOKOZANI,Primary
THOKOZANI,Secondary
THOMAS COULTER,Primary
THOMAS MEIKLE PAGAMA,Primary
THOMAS RUDLAND,Primary
THORNCROFT PARK,Primary
THORNHILL,Secondary
THORNHILL  SATELLITE ,Primary
THORNTON,Primary
THREE BRIGADE,Primary
THRUMS,Primary
THUTHUKANI,Primary
TICHADYA,Primary
TICHAKUNDA  MKOKA,Secondary
TIGER REEF,Primary
TIGER REEF,Secondary
TIKI PRIMARY,Primary
TILBURY,Primary
TINDE,Primary
TINDE SEC,Secondary
TINOKWIRIRA SPEC.,Primary
TIP TOP PEACE,Primary
TIRIZI,Secondary
TIRIZI ,Primary
TIVERTON,Primary
TIVERTON,Secondary
TIYA,Primary
TIYA,Secondary
TJEDZA SDA PRIMARY,Primary
TJEHANGA,Primary
TJEWONDO,Primary
TJEWONDO,Secondary
TJINGABABILI,Primary
TJOMPANI,Primary
TOBWE PRIMARY SCHOOL,Primary
TOHWE,Primary
TOHWE,Primary
TOHWE,Secondary
TOHWE ,Secondary
TOKWANA,Primary
TOKWANA HIGH,Secondary
TOKWANE NGUNDU,Primary
TOKWE,Primary
TOKWE ,Primary
TOKWE 4 ,Secondary
TOM CHIBI,Primary
TOMBANKALA,Secondary
TOMBANKALA ,Primary
TOMBO,Primary
TOMBO,Primary
TOMDRAYER,Primary
TOMLINSON DEPOT,Primary
TONGENYIKA,Secondary
TONGOGARA,Primary
TONGOGARA,Primary
TONGOGARA,Primary
TONGOGARA,Secondary
TONGOGARA,Primary
TONGOGARA,Secondary
TONGOGARA,Primary
TONGWE,Primary
TONGWE,Secondary
TONGWE GOVT,Secondary
TONHORAI,Primary
TONHORAI (MUTARE),Primary
TOPORO,Primary
TORE ,Primary
TORWOOD,Primary
TOTOLOLO,Primary
TOTONGA,Primary
TOTORORO,Secondary
TOTORORO,Primary
TOVANE PRIMARY,Primary
TOWLA,Primary
TOWLA ,Primary
TOWNSEND HIGH,Secondary
TRAMORE,Primary
TRANSAU (ROMBE),Secondary
TRELAWNEY,Primary
TRELAWNEY,Secondary
TRENANCE,Primary
TRIASHILL,Primary
TROJAN,Primary
TSAKANI ,Primary
TSAKARE,Secondary
TSAKARE,Primary
TSAMVI,Primary
TSANZAGURU PRY,Primary
TSATSE,Primary
TSATSE,Secondary
TSATSE,Primary
TSATSI ,Secondary
TSENGA,Primary
TSENGERAI,Primary
TSENGURWE,Secondary
TSENGURWE,Primary
TSETSE ,Primary
TSHABANDA,Primary
TSHABANDA ,Secondary
TSHABEZI,Primary
TSHALIMBE,Primary
TSHANKE,Primary
TSHANKWA,Primary
TSHANYAUGWE,Primary
TSHANYAUGWE,Secondary
TSHAPEWA,Primary
TSHAYAMATHOLE,Primary
TSHAYILE,Primary
TSHAZI,Secondary
TSHAZI,Primary
TSHEBETSHEBE PR.,Primary
TSHELANYEMBA,Secondary
TSHELANYEMBA,Primary
TSHELI,Primary
TSHELI ,Secondary
TSHIBIZINA,Primary
TSHINO,Primary
TSHIONZENI,Primary
TSHITATSHAWA ,Secondary
TSHITHATSHAWA,Primary
TSHITSHI,Primary
TSHOBOYI,Primary
TSHOLOTSHO ,Secondary
TSHONGOGWANA PRIMARY,Primary
TSHONGOKWE,Primary
TSHONGWE,Primary
TSHOVANI,Primary
TSHUNKUNYANE,Primary
TSIGA,Primary
TSIGA,Secondary
TSIKADA,Secondary
TSIKADA PRIMARY,Primary
TSIKO,Primary
TSINDI,Secondary
TSINHIRANO,Primary
TSUKURU,Primary
TSUNGA,Secondary
TSUNGA,Primary
TSUNGAI,Primary
TSUNGAYI,Primary
TSUNGAYI,Secondary
TSUNGIRIRAI (VINGA),Secondary
TSUNGUBVI,Primary
TSVAIRA,Secondary
TSVINGWE,Secondary
TSVINGWE,Primary
TSVITO,Primary
TSWATSWA ST BEDE'S,Primary
TUDI NUMBER 1,Primary
TUDI NUMBER 2,Primary
TUGWANE,Secondary
TUMBA,Primary
TUNKE,Primary
TURF,Primary
TURGWI,Primary
TURK MINE,Primary
TUZUKA,Secondary
TUZUKA,Primary
TUZUKA 'B' ,Primary
TWIN RIVERS,Primary
TWIN TOPS,Primary
TWINLAKES  PRIVATE PRIMAR,Primary
TWO BRIGADE,Primary
TWO TREE DAM,Primary
TWO TREE HILL,Primary
TWO TREE HILL,Secondary
TYNAWALD HIGH,Secondary
TYNWALD,Primary
TYUNGA SEC,Secondary
UCHERE,Secondary
UGANDA MARTYRS,Secondary
UKOMO,Primary
ULUTHO,Primary
UMBE,Primary
UMELUSI,Secondary
UMELUSI ,Primary
UMGUSA PRIMARY,Primary
UMGUZA,Primary
UMLALA ,Primary
UMNIATI ST PETERS,Primary
UMRITSUR,Primary
UMVUKWES,Primary
UMZURURU,Primary
UNGWE,Primary
UNION ( NYAMAKWE),Primary
UNYETU,Secondary
UNYETU,Primary
UPFUMBA,Secondary
URUME,Secondary
URUNDI,Primary
USAKA,Primary
USAVI,Primary
USHAMBA,Primary
USHAMBA,Secondary
USHER,Primary
USHER HIGH,Secondary
USWAUSHAVA  SEC SCH,Secondary
UTAH,Primary
UTEKE,Primary
UTETE,Primary
UTETE,Secondary
UTONGA,Primary
UTONGANI,Secondary
UTSINDA ,Primary
UZEZE PRIMARY,Primary
UZUMBA,Secondary
VAINONA,Primary
VAINONA ,Secondary
VAKA  PRIMARY ,Primary
VALHALLA,Primary
VALLEY ,Primary
VALLEY CHROME,Primary
VALUKHALO,Secondary
VAMBA ,Primary
VAMBARE,Primary
VANAD,Primary
VANGUARD,Primary
VANYORO,Primary
VELA,Primary
VELVEKIA  ,Primary
VENGE,Primary
VENGERE ,Primary
VENGERE HIGH,Secondary
VEZA PRIMARY,Primary
VEZVI ,Primary
VHELEMU PRIMARY SCHPP,Primary
VHEMBE,Secondary
VHENEKA,Secondary
VHENEKA,Primary
VHIMBA,Primary
VHIRIRI HIGH,Secondary
VHOMBOZI,Primary
VHUDZI,Primary
VHUDZI PRIMARY,Primary
VHUNJERE,Primary
VHURUMUKU,Primary
VICTORIA FALLS ,Primary
VICTORIA FALLS EDUCATION ,Primary
VICTORIA HIGH,Secondary
VICTORIA PRIMARY,Primary
VICTORY INDEPENDENT,Secondary
VIMBAI,Secondary
VIMBAI,Primary
VINGA ,Primary
VIRA GEZI,Primary
VIRI - VIRI,Primary
VIRIRI,Primary
VISITATION  MAKUMBI,Secondary
VONABO,Primary
VREDE,Primary
VUBWE,Secondary
VUGWE,Primary
VUHWA,Primary
VUKWE,Primary
VULAMATSHENA ,Primary
VULINDLELA,Secondary
VULINDLELA,Secondary
VULINDLELA SEC,Secondary
VUMANGWE,Primary
VUMBA,Primary
VUMBA,Secondary
VUMBA PRIMARY,Primary
VUMBUNU,Secondary
VUMBUNU,Primary
VUMUKWANA,Primary
VUNDEMBE ,Primary
VUNGU,Secondary
VUNGU COUNCIL,Primary
VUNGWI,Primary
VUNKU SHEMER,Primary
VURAMBA PRIMARY,Primary
VURASHA,Secondary
VURAVHI ,Primary
VUROMBO PRIMARY,Primary
VURONGA,Secondary
VUSHE,Primary
VUTI,Primary
VUTI ,Secondary
VUTIKA,Secondary
VUTSANANA,Secondary
VUTURURA,Primary
WABAYI,Primary
WADDILOVE,Primary
WADDILOVE HIGH,Secondary
WADZANAI,Primary
WADZANAI,Secondary
WADZANAYI,Primary
WADZANAYI COOPERATIVE,Primary
WAKEFIELD,Primary
WALTONDALE,Primary
WANEZI,Secondary
WANGANUI,Primary
WANGANUI SEC,Secondary
WANKIE SEC,Secondary
WARIKANDWA,Secondary
WARIKANDWA,Primary
WARNHARM,Primary
WARREN PARK  6 ,Primary
WARREN PARK  HIGH,Secondary
WARREN PARK 2 SCHOOL,Primary
WARREN PARK 3 SCHOOL,Primary
WARREN PARK 4,Primary
WARREN PARK 5 ,Primary
WARREN PARK D,Primary
WARREN PARK I ,Primary
WASEVA ,Primary
WASIMA,Secondary
WATAKAI,Primary
WATERFALLS INFANT,Primary
WATERFORD,Primary
WATERLOO,Primary
WATERSHED,Secondary
WATERSHED,Primary
WAVERLEY,Primary
WAYERERA,Secondary
WAYERERA,Primary
WAZE,Primary
WEDZA,Secondary
WEDZA,Primary
WELEZA,Primary
WELLINGTON,Primary
WELSTEAD CHINU,Primary
WENDUMBA,Primary
WENIMBI,Primary
WENSLEYDALE,Primary
WEST NICHOLSON,Primary
WEST RANCH,Primary
Westlea Primary,Primary
WESTRIDGE,Primary
WESTRIDGE,Secondary
WESTVIEW,Primary
WETE ,Primary
WHADDON CHASE,Primary
WHARLEY RANCH,Primary
WHATA,Secondary
WHAWHA (GANDO),Primary
WHITECLIFF,Primary
WHITESTONE,Primary
WHITEWATER,Secondary
WHITEWATER,Primary
WHUNGA,Primary
WICKLOW,Primary
WICKLOW,Secondary
WIDA,Primary
WIDDICOMBE ,Primary
WILDENE,Primary
WILDERGROOVE (CHIRAYA),Primary
WILIKISA,Primary
WILTSHIRE,Secondary
WINDSOR,Primary
WINDVIEW,Primary
WINO,Primary
WISE OWL LEARNING CENTRE,Primary
WONDEDZO,Primary
WONDEDZO,Secondary
WONDOLA,Primary
WOODLANDS,Primary
WOODLANDS,Primary
WOODLANDS,Primary
WOODROW PRIMARY,Primary
WOODVILLE,Primary
WOZHELE,Primary
WOZOLI,Secondary
WOZOLI ,Primary
WUYUWUYU,Primary
WYCHWOOD,Primary
YAMURAI PRIMARY,Primary
YAMURANAYI,Primary
YORKSHIRE,Primary
Z.R.P. CHIKURUBI PRIM,Primary
ZABE,Primary
ZAKA  HIGH ,Secondary
ZAKA PRIMARY,Primary
ZALOBA,Primary
ZAMANI,Primary
ZAMANYONI,Secondary
ZAMANYONI,Primary
ZAMAZAMA,Primary
ZAMBA,Primary
ZAMBARA,Secondary
ZAMBARA,Primary
ZAMBARA,Primary
ZAMBE,Primary
ZAMBE,Secondary
ZAMBEZI,Primary
ZAMBEZI,Primary
ZAMBEZI PRIMARY,Primary
ZAMBUKO,Primary
ZAMCHIYA,Primary
ZANA,Secondary
ZANDA,Primary
ZANGAMA,Secondary
ZANGAMA,Primary
ZANO PRIMARY,Primary
ZARANYIKA,Secondary
ZARANYIKA,Primary
ZARANYIKA,Primary
ZARAWA,Primary
ZAROVA,Primary
ZEBRA DOWNS PRIM,Primary
ZEBRA DOWS,Secondary
ZEDZA,Primary
ZELEZELE,Primary
ZENDA,Primary
ZENGEA,Primary
ZENGENENE,Primary
ZENGEYA,Primary
ZENGEYA,Primary
ZENGEYA ,Primary
ZENGEZA  I  HIGH,Secondary
ZENGEZA 2 HIGH,Secondary
ZENGEZA 3 HIGH,Secondary
ZENGEZA 4 HIGH,Secondary
ZENGEZA 4 PRIM,Primary
ZENGEZA 5 PRIM,Primary
ZENGEZA 7 PRIM,Primary
ZENGEZA 8 ,Primary
ZENGEZA MAIN,Primary
ZENGUVO,Primary
ZENKA,Primary
ZENYA,Primary
ZENZELE ,Secondary
ZENZELE SEC,Secondary
ZERUVI,Primary
ZEZANI,Secondary
ZHAKATA,Primary
ZHAMBA,Primary
ZHAMPALE,Primary
ZHAUGWE,Primary
ZHAUGWE,Secondary
ZHAUGWE  NORTH,Primary
ZHAWARI,Primary
ZHEKE,Primary
ZHEN JE,Primary
ZHILO,Primary
ZHOKWE,Primary
ZHOMBA,Primary
ZHOMBA  HIGH,Secondary
ZHOMBE ,Primary
ZHOMBE S.D.A.,Primary
ZHOMBILI,Primary
ZHOMBWE,Primary
ZHOPHEMBE,Primary
ZHOU PRIMARY,Primary
ZHUKWE,Primary
ZIBALONGWE,Primary
ZIBUNGULULU,Primary
ZIBUNGULULU SEC,Secondary
ZIBWOWA,Primary
ZIBWOWA,Secondary
ZIBWOWA,Primary
ZIDULINI,Primary
ZIFUNZI ,Primary
ZIGA,Primary
ZIHWA ,Primary
ZIKHULULENI,Primary
ZIKI,Primary
ZIMATI,Primary
ZIMBARA,Secondary
ZIMBARA,Primary
ZIMBILI ANNEX ,Primary
ZIMBIRU,Secondary
ZIMBIRU,Primary
ZIMBIZI,Secondary
ZIMBIZI PRIMARY,Primary
ZIMBO JUNCTION,Primary
ZIMBODZA,Primary
ZIMDABULE PR,Primary
ZIMELE,Secondary
ZIMHUNGU,Primary
ZIMONDI,Secondary
ZIMONDI (ST MARK),Primary
ZIMPHOS,Primary
ZIMRE,Primary
ZIMUNDA,Primary
ZIMUNYA,Primary
ZIMUNYA (MURADZIKWA),Secondary
ZIMUTO,Secondary
ZIMUTO ZRP PRIMARY,Primary
ZIMWATUGA,Primary
ZINAPI,Primary
ZINATSA,Secondary
ZINATSA,Primary
ZINDELE,Primary
ZINDI,Primary
ZINDOGA,Primary
ZINDOVE,Primary
ZINEVI  ,Primary
ZINHATA PRIMARY,Primary
ZINTAFULI,Secondary
ZINYANGENI,Primary
ZINYEMBE,Primary
ZIRABADA,Primary
ZISHABANE,Primary
ZISHAMBA,Primary
ZISHUMBE,Primary
ZIVAGWE ,Primary
ZIVAVOSE,Secondary
ZIVEZANO,Secondary
ZOMA ,Secondary
ZOMA PRIMARY,Primary
ZONA,Primary
ZONA (Jersey B),Secondary
ZORIZOZO,Primary
ZOROGWE PRIMARY,Primary
ZORORAI,Secondary
ZORORO BAPTIST,Primary
ZOWA,Primary
ZOWA SEC,Secondary
ZRP ,Secondary
ZRP KADOMA CAMP,Primary
ZRP ROSS CAMP,Primary
ZUKA,Primary
ZULUKANDABA,Primary
ZUMANANA ,Primary
ZUMBA,Primary
ZUMBA,Secondary
ZUMBARE,Primary
ZUMBI NGOMAYEISE,Primary
ZUNGA ,Primary
ZUNGUDZA,Primary
ZURU,Primary
ZURUNGOVE,Primary
ZURUNGOWE,Secondary
ZURURA,Secondary
ZUVARABUDA,Primary
ZUVARABUDA,Primary
ZUZAPHI,Primary
ZUZE,Primary
ZVAKWANA,Primary
ZVAMAGAMBA  SECONDARY,Secondary
ZVAMAGWIRO,Secondary
ZVAMAHANDE,Primary
ZVAMAHANDE,Secondary
ZVAMAPERE ,Secondary
ZVAMATENGA,Primary
ZVAMATOBWE,Primary
ZVAMAUNJE,Primary
ZVANAKA,Secondary
ZVANAKA,Primary
ZVANAKA(CHENGWE),Secondary
ZVAPUNGU,Secondary
ZVARAI,Primary
ZVARAI,Secondary
ZVATAIDA ,Primary
ZVAVAHERA PRIMARY,Primary
ZVAVANHU,Secondary
ZVAVANHU,Primary
ZVAVASHE,Secondary
ZVEGONA,Primary
ZVEHURU,Secondary
ZVEHURU PRIMARY,Primary
ZVEKARE,Primary
ZVENGOMA PRIMARY,Primary
ZVENYIKA,Primary
ZVERENJE,Primary
ZVIBOMVU,Primary
ZVIBOMVU,Secondary
ZVIDIRIPIRI,Secondary
ZVIDO PRY,Primary
ZVIDOZVEVANHU,Secondary
ZVIDOZVEVANHU,Primary
ZVIKOMBE,Primary
ZVIMHONJA,Primary
ZVIMHONJA,Secondary
ZVINAVASHE,Primary
ZVINYANINGWE,Primary
ZVIPIRIPIRI,Primary
ZVIRIKURE,Primary
ZVISEKO,Primary
ZVISHAVA,Primary
ZVISHAVANE,Secondary
ZVISHAZHA,Primary
ZVIVINGWI,Secondary
ZVIVINGWI SATELLITE,Primary
ZVIWUMWA,Secondary
ZVIYAMBE,Primary
ZVIYO,Primary
ZVOI,Primary
ZVOMANYANGA,Secondary
ZVOMUKONDE,Secondary
ZVOMUPUNGU,Primary
ZVOMWOYO,Primary
ZVOMWOYO ,Secondary
ZVOURONGWE,Primary
ZWANGENDABA SEC,Secondary
ZWEHAMBA,Primary
ZWELABO ,Secondary
ZYAKAMANA,Primary
